Ex_ID,Best_cost,Constr_cost,Travel_time,Best_lane,Best_station,FW_time
Ex 9,3509968802.8758273,80000.0,175494.44014379138,[1 1 1 1 1 0],[0 0 0],0.005046844482421875
Ex 9,1081467053.8290966,86000.0,54069.052691454825,[1 1 1 1 1 0],[1 2 0],0.10935044288635254
Ex 9,1085548575.6022742,87000.0,54273.07878011371,[1 1 1 1 1 0],[1 4 0],0.1093606948852539
Ex 9,1202922844.9472408,86000.0,60141.842247362045,[1 1 1 1 1 0],[1 0 3],0.10937952995300293
Ex 9,1206776083.8363478,87000.0,60334.45419181739,[1 1 1 1 1 0],[1 0 4],0.09372186660766602
Ex 9,733039920.7215848,89000.0,36647.54603607924,[1 1 1 1 1 0],[1 2 3],0.015620946884155273
Ex 9,735553504.6482326,90000.0,36773.17523241163,[1 1 1 1 1 0],[1 2 4],0.015620946884155273
Ex 9,735866793.9513493,90000.0,36788.83969756746,[1 1 1 1 1 0],[1 4 3],0.015625715255737305
Ex 9,738380377.8779969,91000.0,36914.468893899844,[1 1 1 1 1 0],[1 4 4],0.01561594009399414
Ex 9,2421640221.509854,65000.0,121078.76107549269,[0 0 1 1 1 1],[0 0 0],0.01562976837158203
Ex 9,1056053598.1011434,71000.0,52799.12990505717,[0 0 1 1 1 1],[1 2 0],0.10934281349182129
Ex 9,1059132789.7965813,72000.0,52953.03948982906,[0 0 1 1 1 1],[1 4 0],0.09372758865356445
Ex 9,1149651859.5207164,71000.0,57479.042976035824,[0 0 1 1 1 1],[1 0 3],0.09372758865356445
Ex 9,1152499035.985882,72000.0,57621.351799294105,[0 0 1 1 1 1],[1 0 4],0.07810711860656738
Ex 9,727393572.7459717,74000.0,36365.97863729858,[0 0 1 1 1 1],[1 2 3],0.031242847442626953
Ex 9,729442889.7491763,75000.0,36468.39448745881,[0 0 1 1 1 1],[1 2 4],0.031242847442626953
Ex 9,729744164.9198854,75000.0,36483.45824599427,[0 0 1 1 1 1],[1 4 3],0.03124213218688965
Ex 9,731793481.9230897,76000.0,36585.87409615449,[0 0 1 1 1 1],[1 4 4],0.03262686729431152
Ex 9,2897983156.875285,65000.0,144895.90784376426,[0 1 0 1 1 1],[0 0 0],0.015022754669189453
Ex 9,1060848102.0609257,71000.0,53038.855103046284,[0 1 0 1 1 1],[1 2 0],0.10938477516174316
Ex 9,1064469594.0829656,72000.0,53219.87970414828,[0 1 0 1 1 1],[1 4 0],0.1405925750732422
Ex 9,1139781327.2541883,71000.0,56985.516362709415,[0 1 0 1 1 1],[1 0 3],0.10934972763061523
Ex 9,1143181007.5931613,72000.0,57155.45037965807,[0 1 0 1 1 1],[1 0 4],0.12497282028198242
Ex 9,713802027.8207113,74000.0,35686.401391035564,[0 1 0 1 1 1],[1 2 3],0.015619754791259766
Ex 9,716131151.3082091,75000.0,35802.807565410454,[0 1 0 1 1 1],[1 2 4],0.015622138977050781
Ex 9,716388794.858161,75000.0,35815.68974290805,[0 1 0 1 1 1],[1 4 3],0.031241416931152344
Ex 9,718717918.3456587,76000.0,35932.09591728293,[0 1 0 1 1 1],[1 4 4],0.015624046325683594
Ex 9,2902412620.5726776,65000.0,145117.38102863388,[0 1 1 0 1 1],[0 0 0],0.015619993209838867
Ex 9,1044867326.9051292,71000.0,52239.81634525646,[0 1 1 0 1 1],[1 2 0],0.04686141014099121
Ex 9,1048494522.8251348,72000.0,52421.12614125674,[0 1 1 0 1 1],[1 4 0],0.03124380111694336
Ex 9,1161636899.5139596,71000.0,58078.29497569798,[0 1 1 0 1 1],[1 0 3],0.15621566772460938
Ex 9,1165028518.8607585,72000.0,58247.825943037926,[0 1 1 0 1 1],[1 0 4],0.14059138298034668
Ex 9,714715640.431197,74000.0,35732.08202155985,[0 1 1 0 1 1],[1 2 3],0.031241178512573242
Ex 9,717036018.0778183,75000.0,35848.050903890915,[0 1 1 0 1 1],[1 2 4],0.02083110809326172
Ex 9,717309243.2335737,75000.0,35861.71216167868,[0 1 1 0 1 1],[1 4 3],0.011057615280151367
Ex 9,719629620.8801949,76000.0,35977.68104400975,[0 1 1 0 1 1],[1 4 4],0.01565694808959961
Ex 9,2897656821.4729905,65000.0,144879.59107364953,[0 1 1 1 0 1],[0 0 0],0.031245708465576172
Ex 9,1103821694.418171,71000.0,55187.534720908545,[0 1 1 1 0 1],[1 2 0],0.15617609024047852
Ex 9,1107332145.1035202,72000.0,55363.00725517601,[0 1 1 1 0 1],[1 4 0],0.15624761581420898
Ex 9,1139746790.3994777,71000.0,56983.789519973885,[0 1 1 1 0 1],[1 0 3],0.0468294620513916
Ex 9,1143145328.3648767,72000.0,57153.66641824384,[0 1 1 1 0 1],[1 0 4],0.062483787536621094
Ex 9,736407986.9276357,74000.0,36816.699346381785,[0 1 1 1 0 1],[1 2 3],0.01562190055847168
Ex 9,738743915.9037973,75000.0,36933.445795189866,[0 1 1 1 0 1],[1 2 4],0.031242847442626953
Ex 9,738912725.7764559,75000.0,36941.886288822796,[0 1 1 1 0 1],[1 4 3],0.015622377395629883
Ex 9,741248654.7526174,76000.0,37058.63273763087,[0 1 1 1 0 1],[1 4 4],0.015622138977050781
Ex 9,2903502042.144601,60000.0,145172.10210723005,[0 1 1 1 1 0],[0 0 0],0.015620946884155273
Ex 9,1044121930.19374,66000.0,52202.796509687,[0 1 1 1 1 0],[1 2 0],0.15621304512023926
Ex 9,1047755245.5501374,67000.0,52384.41227750687,[0 1 1 1 1 0],[1 4 0],0.1406264305114746
Ex 9,1217702678.464064,66000.0,60881.833923203194,[0 1 1 1 1 0],[1 0 3],0.14295268058776855
Ex 9,1220955918.9477444,67000.0,61044.44594738722,[0 1 1 1 1 0],[1 0 4],0.12253808975219727
Ex 9,748317659.1750127,69000.0,37412.432958750636,[0 1 1 1 1 0],[1 2 3],0.04682755470275879
Ex 9,750504895.9049741,70000.0,37521.744795248705,[0 1 1 1 1 0],[1 2 4],0.031241655349731445
Ex 9,750918987.6339139,70000.0,37542.4493816957,[0 1 1 1 1 0],[1 4 3],0.031242847442626953
Ex 9,753106224.3638753,71000.0,37651.761218193766,[0 1 1 1 1 0],[1 4 4],0.03124237060546875
Ex 9,2885536143.7381005,70000.0,144273.30718690503,[1 0 0 1 1 1],[0 0 0],0.0312800407409668
Ex 9,1101458497.573478,76000.0,55069.1248786739,[1 0 0 1 1 1],[1 2 0],0.10934853553771973
Ex 9,1104953669.366066,77000.0,55243.833468303295,[1 0 0 1 1 1],[1 4 0],0.12497377395629883
Ex 9,1131185340.984417,76000.0,56555.467049220846,[1 0 0 1 1 1],[1 0 3],0.12493896484375
Ex 9,1134591462.2570286,77000.0,56725.72311285143,[1 0 0 1 1 1],[1 0 4],0.1250019073486328
Ex 9,733404664.7539576,79000.0,36666.283237697884,[1 0 0 1 1 1],[1 2 3],0.015615701675415039
Ex 9,735706273.2436924,80000.0,36781.31366218462,[1 0 0 1 1 1],[1 2 4],0.03121209144592285
Ex 9,735945195.9322354,80000.0,36793.25979661177,[1 0 0 1 1 1],[1 4 3],0.03124213218688965
Ex 9,738246804.4219701,81000.0,36908.290221098505,[1 0 0 1 1 1],[1 4 4],0.031242847442626953
Ex 9,2889013490.9480705,70000.0,144447.17454740353,[1 0 1 0 1 1],[0 0 0],0.03124260902404785
Ex 9,1082985174.6288855,76000.0,54145.458731444276,[1 0 1 0 1 1],[1 2 0],0.031279563903808594
Ex 9,1086500914.5654364,77000.0,54321.19572827182,[1 0 1 0 1 1],[1 4 0],0.03124403953552246
Ex 9,1200439225.9413035,76000.0,60018.16129706518,[1 0 1 0 1 1],[1 0 3],0.07777810096740723
Ex 9,1203708757.3832297,77000.0,60181.587869161485,[1 0 1 0 1 1],[1 0 4],0.10930705070495605
Ex 9,754812264.0687401,79000.0,37736.663203437005,[1 0 1 0 1 1],[1 2 3],0.03124260902404785
Ex 9,757033458.9739577,80000.0,37847.67294869788,[1 0 1 0 1 1],[1 2 4],0.015620946884155273
Ex 9,757361381.1785386,80000.0,37864.06905892693,[1 0 1 0 1 1],[1 4 3],0.031242847442626953
Ex 9,759582576.0837561,81000.0,37975.078804187804,[1 0 1 0 1 1],[1 4 4],0.03124260902404785
Ex 9,2866499183.7684608,70000.0,143321.45918842303,[1 0 1 1 0 1],[0 0 0],0.03124260902404785
Ex 9,1104104686.2518227,76000.0,55201.43431259113,[1 0 1 1 0 1],[1 2 0],0.124969482421875
Ex 9,1107577883.7965367,77000.0,55375.04418982683,[1 0 1 1 0 1],[1 4 0],0.12500929832458496
Ex 9,1126058098.5591269,76000.0,56299.104927956345,[1 0 1 1 0 1],[1 0 3],0.09372448921203613
Ex 9,1129462390.5221841,77000.0,56469.26952610921,[1 0 1 1 0 1],[1 0 4],0.09372949600219727
Ex 9,733438843.2909281,79000.0,36667.992164546406,[1 0 1 1 0 1],[1 2 3],0.015621423721313477
Ex 9,735724953.2850181,80000.0,36782.24766425091,[1 0 1 1 0 1],[1 2 4],0.015586614608764648
Ex 9,735977747.0055379,80000.0,36794.88735027689,[1 0 1 1 0 1],[1 4 3],0.031243085861206055
Ex 9,738263856.999628,81000.0,36909.1428499814,[1 0 1 1 0 1],[1 4 4],0.015620708465576172
Ex 9,2873168908.4874477,65000.0,143655.1954243724,[1 0 1 1 1 0],[0 0 0],0.015658855438232422
Ex 9,1083893475.9508502,71000.0,54191.12379754251,[1 0 1 1 1 0],[1 2 0],0.14058923721313477
Ex 9,1087389667.6603599,72000.0,54365.883383017994,[1 0 1 1 1 0],[1 4 0],0.12668991088867188
Ex 9,1155455969.680684,71000.0,57769.24848403421,[1 0 1 1 1 0],[1 0 3],0.09372782707214355
Ex 9,1158831317.5993319,72000.0,57937.96587996659,[1 0 1 1 1 0],[1 0 4],0.09372544288635254
Ex 9,731756680.411921,74000.0,36584.13402059605,[1 0 1 1 1 0],[1 2 3],0.03124523162841797
Ex 9,734067993.5739481,75000.0,36699.64967869741,[1 0 1 1 1 0],[1 2 4],0.03124523162841797
Ex 9,734283765.9370736,75000.0,36710.43829685368,[1 0 1 1 1 0],[1 4 3],0.015619039535522461
Ex 9,736595079.0991006,76000.0,36825.95395495503,[1 0 1 1 1 0],[1 4 4],0.03124523162841797
Ex 9,3503087494.5064607,70000.0,175150.87472532302,[1 1 0 0 1 1],[0 0 0],0.01561880111694336
Ex 9,1081126990.9480636,76000.0,54052.54954740318,[1 1 0 0 1 1],[1 2 0],0.04686331748962402
Ex 9,1085211665.0334437,77000.0,54256.73325167219,[1 1 0 0 1 1],[1 4 0],0.03124547004699707
Ex 9,1172135863.7510927,76000.0,58602.99318755463,[1 1 0 0 1 1],[1 0 3],0.14058947563171387
Ex 9,1176026051.6379776,77000.0,58797.45258189888,[1 1 0 0 1 1],[1 0 4],0.12498235702514648
Ex 9,735808507.6424569,79000.0,36786.475382122844,[1 1 0 0 1 1],[1 2 3],0.015612602233886719
Ex 9,738319060.8683982,80000.0,36911.95304341991,[1 1 0 0 1 1],[1 2 4],0.015620231628417969
Ex 9,738620059.1668179,80000.0,36927.0029583409,[1 1 0 0 1 1],[1 4 3],0.015620946884155273
Ex 9,741130612.3927594,81000.0,37052.48061963797,[1 1 0 0 1 1],[1 4 4],0.015620231628417969
Ex 9,3490676076.9918165,70000.0,174530.30384959083,[1 1 0 1 0 1],[0 0 0],0.015584945678710938
Ex 9,1145522221.2249503,76000.0,57272.311061247514,[1 1 0 1 0 1],[1 2 0],0.10938572883605957
Ex 9,1149479658.9905298,77000.0,57470.13294952649,[1 1 0 1 0 1],[1 4 0],0.10903310775756836
Ex 9,1150150183.520968,76000.0,57503.709176048396,[1 1 0 1 0 1],[1 0 3],0.09491634368896484
Ex 9,1154054638.3159525,77000.0,57698.881915797625,[1 1 0 1 0 1],[1 0 4],0.10934972763061523
Ex 9,762114823.4617726,79000.0,38101.791173088626,[1 1 0 1 0 1],[1 2 3],0.015622138977050781
Ex 9,764618559.7538732,80000.0,38226.92798769366,[1 1 0 1 0 1],[1 2 4],0.03124094009399414
Ex 9,764837386.6193523,80000.0,38237.86933096762,[1 1 0 1 0 1],[1 4 3],0.031247854232788086
Ex 9,767341122.9114531,81000.0,38363.00614557265,[1 1 0 1 0 1],[1 4 4],0.031241893768310547
Ex 9,3492277353.2356997,65000.0,174610.61766178499,[1 1 0 1 1 0],[0 0 0],0.015618085861206055
Ex 9,1082238873.6465495,71000.0,54108.39368232747,[1 1 0 1 1 0],[1 2 0],0.09372639656066895
Ex 9,1086315785.1411214,72000.0,54312.18925705607,[1 1 0 1 1 0],[1 4 0],0.10935044288635254
Ex 9,1168935514.5394094,71000.0,58443.22572697047,[1 1 0 1 1 0],[1 0 3],0.12494444847106934
Ex 9,1172831525.5425067,72000.0,58637.97627712534,[1 1 0 1 1 0],[1 0 4],0.15565133094787598
Ex 9,734379729.4009856,74000.0,36715.28647004928,[1 1 0 1 1 0],[1 2 3],0.015589475631713867
Ex 9,736890865.8124621,75000.0,36840.79329062311,[1 1 0 1 1 0],[1 2 4],0.03128552436828613
Ex 9,737189776.7626144,75000.0,36855.73883813072,[1 1 0 1 1 0],[1 4 3],0.015616416931152344
Ex 9,739700913.1740911,76000.0,36981.24565870455,[1 1 0 1 1 0],[1 4 4],0.015616178512573242
Ex 9,3490166454.8954625,70000.0,174504.82274477312,[1 1 1 0 0 1],[0 0 0],0.01562643051147461
Ex 9,1127288921.0082304,76000.0,56360.646050411524,[1 1 1 0 0 1],[1 2 0],0.04686164855957031
Ex 9,1131257498.4431837,77000.0,56559.02492215918,[1 1 1 0 0 1],[1 4 0],0.03124237060546875
Ex 9,1177971643.812936,76000.0,58894.7821906468,[1 1 1 0 0 1],[1 0 3],0.09501218795776367
Ex 9,1181836241.9019284,77000.0,59087.96209509642,[1 1 1 0 0 1],[1 0 4],0.07807040214538574
Ex 9,763999991.1001133,79000.0,38196.049555005666,[1 1 1 0 0 1],[1 2 3],0.0312960147857666
Ex 9,766488600.7344432,80000.0,38320.43003672216,[1 1 1 0 0 1],[1 2 4],0.03122544288635254
Ex 9,766728078.2319676,80000.0,38332.403911598376,[1 1 1 0 0 1],[1 4 3],0.015621423721313477
Ex 9,769216687.8662977,81000.0,38456.78439331488,[1 1 1 0 0 1],[1 4 4],0.031242847442626953
Ex 9,3500098864.732598,65000.0,175001.6932366299,[1 1 1 0 1 0],[0 0 0],0.015622377395629883
Ex 9,1060561282.3113658,71000.0,53024.514115568294,[1 1 1 0 1 0],[1 2 0],0.06248760223388672
Ex 9,1064671514.1122438,72000.0,53229.97570561219,[1 1 1 0 1 0],[1 4 0],0.04686427116394043
Ex 9,1246849909.3238451,71000.0,62338.94546619226,[1 1 1 0 1 0],[1 0 3],0.07810282707214355
Ex 9,1250603206.0323334,72000.0,62526.56030161667,[1 1 1 0 1 0],[1 0 4],0.09369182586669922
Ex 9,759236630.661924,74000.0,37958.1315330962,[1 1 1 0 1 0],[1 2 3],0.03124237060546875
Ex 9,761651495.607976,75000.0,38078.8247803988,[1 1 1 0 1 0],[1 2 4],0.031243085861206055
Ex 9,762060645.874633,75000.0,38099.282293731645,[1 1 1 0 1 0],[1 4 3],0.015622138977050781
Ex 9,764475510.8206848,76000.0,38219.97554103424,[1 1 1 0 1 0],[1 4 4],0.015621423721313477
Ex 9,3487650325.8058777,65000.0,174379.2662902939,[1 1 1 1 0 0],[0 0 0],0.015621662139892578
Ex 9,1128618185.0966678,71000.0,56427.35925483339,[1 1 1 1 0 0],[1 2 0],0.09373641014099121
Ex 9,1132582493.8906732,72000.0,56625.524694533655,[1 1 1 1 0 0],[1 4 0],0.09371829032897949
Ex 9,1173317606.202526,71000.0,58662.33031012631,[1 1 1 1 0 0],[1 0 3],0.10934948921203613
Ex 9,1177195786.2096806,72000.0,58856.18931048403,[1 1 1 1 0 0],[1 0 4],0.09435057640075684
Ex 9,760917459.6681,74000.0,38042.172983405,[1 1 1 1 0 0],[1 2 3],0.031278371810913086
Ex 9,763411739.7023274,75000.0,38166.836985116366,[1 1 1 1 0 0],[1 2 4],0.015621662139892578
Ex 9,763652754.1548935,75000.0,38178.887707744674,[1 1 1 1 0 0],[1 4 3],0.015621662139892578
Ex 9,766147034.1891209,76000.0,38303.55170945604,[1 1 1 1 0 0],[1 4 4],0.03120732307434082
Ex 9,2406045732.5149007,50000.0,120299.78662574504,[0 0 0 1 1 1],[0 0 0],0.01562047004699707
Ex 9,1056420721.5462487,56000.0,52818.23607731243,[0 0 0 1 1 1],[1 2 0],0.14062166213989258
Ex 9,1059493540.2812175,57000.0,52971.82701406087,[0 0 0 1 1 1],[1 4 0],0.10935163497924805
Ex 9,1129630783.6804247,56000.0,56478.73918402124,[0 0 0 1 1 1],[1 0 3],0.09370899200439453
Ex 9,1132482771.4654047,57000.0,56621.288573270234,[0 0 0 1 1 1],[1 0 4],0.0937509536743164
Ex 9,728829198.2525644,59000.0,36438.50991262822,[0 0 0 1 1 1],[1 2 3],0.046853065490722656
Ex 9,730877920.8616478,60000.0,36540.89604308239,[0 0 0 1 1 1],[1 2 4],0.0312502384185791
Ex 9,731154830.4802151,60000.0,36554.74152401075,[0 0 0 1 1 1],[1 4 3],0.03124237060546875
Ex 9,733203553.0892985,61000.0,36657.12765446492,[0 0 0 1 1 1],[1 4 4],0.015625476837158203
Ex 9,2410050547.4155517,50000.0,120500.02737077758,[0 0 1 0 1 1],[0 0 0],0.03124260902404785
Ex 9,1025769439.3590991,56000.0,51285.67196795496,[0 0 1 0 1 1],[1 2 0],0.031240463256835938
Ex 9,1028907985.0719335,57000.0,51442.54925359668,[0 0 1 0 1 1],[1 4 0],0.031245708465576172
Ex 9,1151937500.376649,56000.0,57594.075018832445,[0 0 1 0 1 1],[1 0 3],0.09369254112243652
Ex 9,1154772951.3686345,57000.0,57735.79756843172,[0 0 1 0 1 1],[1 0 4],0.09372735023498535
Ex 9,729113134.3578082,59000.0,36452.70671789041,[0 0 1 0 1 1],[1 2 3],0.04764914512634277
Ex 9,731146135.1336738,60000.0,36554.30675668369,[0 0 1 0 1 1],[1 2 4],0.03124260902404785
Ex 9,731455411.5324278,60000.0,36569.77057662139,[0 0 1 0 1 1],[1 4 3],0.046895503997802734
Ex 9,733488412.3082936,61000.0,36671.37061541468,[0 0 1 0 1 1],[1 4 4],0.015624046325683594
Ex 9,2396630736.2333727,50000.0,119829.03681166863,[0 0 1 1 0 1],[0 0 0],0.015623331069946289
Ex 9,1097710362.0751834,56000.0,54882.71810375917,[0 0 1 1 0 1],[1 2 0],0.07810306549072266
Ex 9,1100657019.4108262,57000.0,55030.00097054131,[0 0 1 1 0 1],[1 4 0],0.06248807907104492
Ex 9,1114608822.8819993,56000.0,55727.641144099965,[0 0 1 1 0 1],[1 0 3],0.06248593330383301
Ex 9,1117500592.2620177,57000.0,55872.17961310089,[0 0 1 1 0 1],[1 0 4],0.04686307907104492
Ex 9,751814243.0703912,59000.0,37587.76215351956,[0 0 1 1 0 1],[1 2 3],0.03124380111694336
Ex 9,753840616.0800836,60000.0,37689.03080400418,[0 0 1 1 0 1],[1 2 4],0.031244277954101562
Ex 9,754064885.5230118,60000.0,37700.24427615059,[0 0 1 1 0 1],[1 4 3],0.031240224838256836
Ex 9,756091258.5327041,61000.0,37801.51292663521,[0 0 1 1 0 1],[1 4 4],0.015586614608764648
Ex 9,2402931800.4913473,45000.0,120144.34002456737,[0 0 1 1 1 0],[0 0 0],0.03124213218688965
Ex 9,1039868258.5958778,51000.0,51990.86292979389,[0 0 1 1 1 0],[1 2 0],0.1405932903289795
Ex 9,1042946751.8869388,52000.0,52144.73759434694,[0 0 1 1 1 0],[1 4 0],0.1249685287475586
Ex 9,1166287454.26741,51000.0,58311.8227133705,[0 0 1 1 1 0],[1 0 3],0.0624852180480957
Ex 9,1169077131.2495792,52000.0,58451.25656247896,[0 0 1 1 1 0],[1 0 4],0.062487125396728516
Ex 9,734125999.292344,54000.0,36703.5999646172,[0 0 1 1 1 0],[1 2 3],0.031242847442626953
Ex 9,736130926.2988181,55000.0,36803.796314940904,[0 0 1 1 1 0],[1 2 4],0.031241178512573242
Ex 9,736471179.0030898,55000.0,36820.80895015449,[0 0 1 1 1 0],[1 4 3],0.03160834312438965
Ex 9,738476106.0095642,56000.0,36921.00530047821,[0 0 1 1 1 0],[1 4 4],0.01606130599975586
Ex 9,2877634667.6606574,55000.0,143878.98338303287,[1 0 0 0 1 1],[0 0 0],0.03127908706665039
Ex 9,1082781024.6346145,61000.0,54136.00123173073,[1 0 0 0 1 1],[1 2 0],0.015621185302734375
Ex 9,1086296262.0955174,62000.0,54311.71310477587,[1 0 0 0 1 1],[1 4 0],0.031244277954101562
Ex 9,1172908011.0150027,61000.0,58642.35055075014,[1 0 0 0 1 1],[1 0 3],0.09372806549072266
Ex 9,1176209615.8079948,62000.0,58807.380790399744,[1 0 0 0 1 1],[1 0 4],0.10935020446777344
Ex 9,756306428.2424413,64000.0,37812.12141212206,[1 0 0 0 1 1],[1 2 3],0.015619754791259766
Ex 9,758527213.3297807,65000.0,37923.11066648903,[1 0 0 0 1 1],[1 2 4],0.015620231628417969
Ex 9,758838445.5398377,65000.0,37938.672276991885,[1 0 0 0 1 1],[1 4 3],0.01561880111694336
Ex 9,761059230.6271771,66000.0,38049.661531358855,[1 0 0 0 1 1],[1 4 4],0.03125643730163574
Ex 9,2856687404.109783,55000.0,142831.62020548916,[1 0 0 1 0 1],[0 0 0],0.031229019165039062
Ex 9,1147847936.617475,61000.0,57389.34683087375,[1 0 0 1 0 1],[1 2 0],0.09372878074645996
Ex 9,1151207099.4076774,62000.0,57557.254970383874,[1 0 0 1 0 1],[1 4 0],0.1249697208404541
Ex 9,1105083566.2984114,61000.0,55251.12831492057,[1 0 0 1 0 1],[1 0 3],0.14060211181640625
Ex 9,1108511152.4137506,62000.0,55422.457620687535,[1 0 0 1 0 1],[1 0 4],0.12492585182189941
Ex 9,759629001.3294421,64000.0,37978.25006647211,[1 0 0 1 0 1],[1 2 3],0.015621185302734375
Ex 9,761910238.2249571,65000.0,38092.26191124786,[1 0 0 1 0 1],[1 2 4],0.03124260902404785
Ex 9,762066582.8770523,65000.0,38100.079143852614,[1 0 0 1 0 1],[1 4 3],0.015621185302734375
Ex 9,764347819.7725674,66000.0,38214.09098862837,[1 0 0 1 0 1],[1 4 4],0.031243085861206055
Ex 9,2858878847.1397047,50000.0,142941.44235698524,[1 0 0 1 1 0],[0 0 0],0.032137155532836914
Ex 9,1084356848.7385135,56000.0,54215.04243692567,[1 0 0 1 1 0],[1 2 0],0.1250159740447998
Ex 9,1087848925.53158,57000.0,54389.596276578995,[1 0 0 1 1 0],[1 4 0],0.12496423721313477
Ex 9,1125879505.5550349,56000.0,56291.17527775175,[1 0 0 1 1 0],[1 0 3],0.1249685287475586
Ex 9,1129290798.5579472,57000.0,56461.68992789736,[1 0 0 1 1 0],[1 0 4],0.1249704360961914
Ex 9,732235718.2896967,59000.0,36608.83591448484,[1 0 0 1 1 0],[1 2 3],0.03124213218688965
Ex 9,734522096.1428261,60000.0,36723.1048071413,[1 0 0 1 1 0],[1 2 4],0.015622377395629883
Ex 9,734771368.3528591,60000.0,36735.56841764296,[1 0 0 1 1 0],[1 4 3],0.03125596046447754
Ex 9,737057746.2059884,61000.0,36849.83731029942,[1 0 0 1 1 0],[1 4 4],0.031229019165039062
Ex 9,3478427733.4487333,55000.0,173918.63667243667,[1 1 0 0 0 1],[0 0 0],0.01562190055847168
Ex 9,1127129297.7406764,61000.0,56353.41488703382,[1 1 0 0 0 1],[1 2 0],0.03125357627868652
Ex 9,1131097426.3311632,62000.0,56551.77131655816,[1 1 0 0 0 1],[1 4 0],0.04685258865356445
Ex 9,1151543883.9435678,61000.0,57574.144197178386,[1 1 0 0 0 1],[1 0 3],0.12497091293334961
Ex 9,1155442994.2477984,62000.0,57769.04971238992,[1 1 0 0 0 1],[1 0 4],0.09373092651367188
Ex 9,764364613.3740126,64000.0,38215.03066870063,[1 1 0 0 0 1],[1 2 3],0.031239032745361328
Ex 9,766855963.7258931,65000.0,38339.548186294654,[1 1 0 0 0 1],[1 2 4],0.015621423721313477
Ex 9,767079455.5479939,65000.0,38350.72277739969,[1 1 0 0 0 1],[1 4 3],0.0344698429107666
Ex 9,769570805.8998744,66000.0,38475.240294993724,[1 1 0 0 0 1],[1 4 4],0.01300668716430664
Ex 9,3483688238.7207804,50000.0,174181.91193603902,[1 1 0 0 1 0],[0 0 0],0.031275272369384766
Ex 9,1060259678.0318339,56000.0,53010.18390159169,[1 1 0 0 1 0],[1 2 0],0.04686570167541504
Ex 9,1064369459.9683887,57000.0,53215.622998419436,[1 1 0 0 1 0],[1 4 0],0.046866416931152344
Ex 9,1214904731.233893,56000.0,60742.436561694645,[1 1 0 0 1 0],[1 0 3],0.10934853553771973
Ex 9,1218694517.4152904,57000.0,60931.87587076452,[1 1 0 0 1 0],[1 0 4],0.1249697208404541
Ex 9,758801547.8630584,59000.0,37937.12739315292,[1 1 0 0 1 0],[1 2 3],0.015621423721313477
Ex 9,761229248.6280491,60000.0,38058.462431402455,[1 1 0 0 1 0],[1 2 4],0.015624046325683594
Ex 9,761606368.3659174,60000.0,38077.31841829587,[1 1 0 0 1 0],[1 4 3],0.015617847442626953
Ex 9,764034069.130908,61000.0,38198.6534565454,[1 1 0 0 1 0],[1 4 4],0.015627622604370117
Ex 9,3475795799.119887,50000.0,173787.28995599435,[1 1 1 0 0 0],[0 0 0],0.031237363815307617
Ex 9,1106785219.3090138,56000.0,55336.46096545069,[1 1 1 0 0 0],[1 2 0],0.046863555908203125
Ex 9,1110779457.4109936,57000.0,55536.122870549676,[1 1 1 0 0 0],[1 4 0],0.04687809944152832
Ex 9,1219987756.854642,56000.0,60996.58784273209,[1 1 1 0 0 0],[1 0 3],0.0780940055847168
Ex 9,1223757024.8536196,57000.0,61185.00124268098,[1 1 1 0 0 0],[1 0 4],0.09372639656066895
Ex 9,785550175.0586468,59000.0,39274.55875293234,[1 1 1 0 0 0],[1 2 3],0.015621423721313477
Ex 9,787959292.78769,60000.0,39394.9646393845,[1 1 1 0 0 0],[1 2 4],0.015633344650268555
Ex 9,788281483.1390724,60000.0,39411.07415695362,[1 1 1 0 0 0],[1 4 3],0.015611886978149414
Ex 9,790690600.8681157,61000.0,39531.48004340578,[1 1 1 0 0 0],[1 4 4],0.015617609024047852
Ex 9,3528862290.8414063,100000.0,176438.1145420703,[1 1 1 1 1 1],[0 0 0],0.031244754791259766
Ex 9,1098235921.341809,106000.0,54906.496067090455,[1 1 1 1 1 1],[1 2 0],0.10935187339782715
Ex 9,1102313480.565609,107000.0,55110.32402828045,[1 1 1 1 1 1],[1 4 0],0.09453701972961426
Ex 9,1202849657.4334044,106000.0,60137.18287167022,[1 1 1 1 1 1],[1 0 3],0.09376406669616699
Ex 9,1206706184.467796,107000.0,60329.95922338981,[1 1 1 1 1 1],[1 0 4],0.09373307228088379
Ex 9,733041345.5780938,109000.0,36646.61727890469,[1 1 1 1 1 1],[1 2 3],0.015618562698364258
Ex 9,735564673.1141294,110000.0,36772.73365570647,[1 1 1 1 1 1],[1 2 4],0.015620231628417969
Ex 9,735872942.7291167,110000.0,36788.14713645583,[1 1 1 1 1 1],[1 4 3],0.015619754791259766
Ex 9,738396270.2651522,111000.0,36914.26351325761,[1 1 1 1 1 1],[1 4 4],0.015621662139892578
