Ex_ID,Best_cost,Constr_cost,Travel_time,Best_lane,Best_station,FW_time,Bike_flow
Ex 7,50559738.87425627,36000.0,2526.1869437128134,[0 0 1 0 1 0],[1 0 3],0.12458157539367676,"{'N001': {'N002': 0, 'N003': 97.66869323947013}}"
Ex 7,50658407.56749573,37000.0,2531.0703783747867,[0 0 1 0 1 0],[1 0 4],0.12543034553527832,"{'N001': {'N002': 0, 'N003': 97.66869323947013}}"
Ex 7,51879685.49043069,39000.0,2592.0342745215344,[0 0 1 0 1 0],[1 2 3],0.08493185043334961,"{'N001': {'N002': 134.55160201479617, 'N003': 93.81718288963906}}"
Ex 7,51974502.67332033,40000.0,2596.7251336660165,[0 0 1 0 1 0],[1 2 4],0.07487988471984863,"{'N001': {'N002': 134.55160201479617, 'N003': 93.81718288963906}}"
Ex 7,52015237.092445485,40000.0,2598.7618546222743,[0 0 1 0 1 0],[1 4 3],0.08496546745300293,"{'N001': {'N002': 134.55160201479617, 'N003': 93.81718288963906}}"
Ex 7,52110054.27533512,41000.0,2603.452713766756,[0 0 1 0 1 0],[1 4 4],0.08473014831542969,"{'N001': {'N002': 134.55160201479617, 'N003': 93.81718288963906}}"
Ex 7,48971540.74408476,35000.0,2446.827037204238,[0 0 1 0 0 1],[0 0 0],0.015317916870117188,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 7,50550979.24052003,41000.0,2525.4989620260017,[0 0 1 0 0 1],[1 2 0],0.2096102237701416,"{'N001': {'N002': 124.58723398097844, 'N003': 0}}"
Ex 7,50676566.474501014,42000.0,2531.728323725051,[0 0 1 0 0 1],[1 4 0],0.2202136516571045,"{'N001': {'N002': 124.58723398097844, 'N003': 0}}"
Ex 7,50385183.78266418,41000.0,2517.209189133209,[0 0 1 0 0 1],[1 0 3],0.08501720428466797,"{'N001': {'N002': 0, 'N003': 116.63101585862572}}"
Ex 7,50502814.79852281,42000.0,2523.0407399261403,[0 0 1 0 0 1],[1 0 4],0.08493924140930176,"{'N001': {'N002': 0, 'N003': 116.63101585862572}}"
Ex 7,51910437.22322945,44000.0,2593.3218611614725,[0 0 1 0 0 1],[1 2 3],0.0650320053100586,"{'N001': {'N002': 118.28337015310532, 'N003': 111.51682722309627}}"
Ex 7,52022954.05045255,45000.0,2598.8977025226277,[0 0 1 0 0 1],[1 2 4],0.06525278091430664,"{'N001': {'N002': 118.28337015310532, 'N003': 111.51682722309627}}"
Ex 7,52029720.59338256,45000.0,2599.236029669128,[0 0 1 0 0 1],[1 4 3],0.05955767631530762,"{'N001': {'N002': 118.28337015310532, 'N003': 111.51682722309627}}"
Ex 7,52142237.42060566,46000.0,2604.811871030283,[0 0 1 0 0 1],[1 4 4],0.060167789459228516,"{'N001': {'N002': 118.28337015310532, 'N003': 111.51682722309627}}"
Ex 7,49003548.82844743,30000.0,2448.6774414223714,[0 0 0 1 1 0],[0 0 0],0.01510000228881836,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 7,50388355.24665295,36000.0,2517.6177623326475,[0 0 0 1 1 0],[1 2 0],0.4100651741027832,"{'N001': {'N002': 141.47031049244873, 'N003': 0}}"
Ex 7,50530825.5571454,37000.0,2524.69127785727,[0 0 0 1 1 0],[1 4 0],0.4097170829772949,"{'N001': {'N002': 141.47031049244873, 'N003': 0}}"
Ex 7,50459815.90552216,36000.0,2521.190795276108,[0 0 0 1 1 0],[1 0 3],0.13983798027038574,"{'N001': {'N002': 0, 'N003': 111.47778211690664}}"
Ex 7,50572293.687639065,37000.0,2526.7646843819534,[0 0 0 1 1 0],[1 0 4],0.14533233642578125,"{'N001': {'N002': 0, 'N003': 111.47778211690664}}"
Ex 7,51809676.44064558,39000.0,2588.533822032279,[0 0 0 1 1 0],[1 2 3],0.17477011680603027,"{'N001': {'N002': 135.4905261741374, 'N003': 107.29770713990533}}"
Ex 7,51917974.14778549,40000.0,2593.8987073892745,[0 0 0 1 1 0],[1 2 4],0.17519569396972656,"{'N001': {'N002': 135.4905261741374, 'N003': 107.29770713990533}}"
Ex 7,51946166.96681972,40000.0,2595.308348340986,[0 0 0 1 1 0],[1 4 3],0.1647486686706543,"{'N001': {'N002': 135.4905261741374, 'N003': 107.29770713990533}}"
Ex 7,52054464.67395963,41000.0,2600.6732336979812,[0 0 0 1 1 0],[1 4 4],0.17532563209533691,"{'N001': {'N002': 135.4905261741374, 'N003': 107.29770713990533}}"
Ex 7,48990203.964453764,35000.0,2447.7601982226884,[0 0 0 1 0 1],[0 0 0],0.019744873046875,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 7,50571696.77915963,41000.0,2526.5348389579813,[0 0 0 1 0 1],[1 2 0],0.2803065776824951,"{'N001': {'N002': 124.62003215412373, 'N003': 0}}"
Ex 7,50697316.81131375,42000.0,2532.7658405656875,[0 0 0 1 0 1],[1 4 0],0.2899606227874756,"{'N001': {'N002': 124.62003215412373, 'N003': 0}}"
Ex 7,50407043.81022107,41000.0,2518.3021905110536,[0 0 0 1 0 1],[1 0 3],0.15484404563903809,"{'N001': {'N002': 0, 'N003': 118.14779001940298}}"
Ex 7,50526191.60024048,42000.0,2524.2095800120237,[0 0 0 1 0 1],[1 0 4],0.17981791496276855,"{'N001': {'N002': 0, 'N003': 118.14779001940298}}"
Ex 7,51940464.849790685,44000.0,2594.823242489534,[0 0 0 1 0 1],[1 2 3],0.2653005123138428,"{'N001': {'N002': 117.70342325760251, 'N003': 110.83192663826708}}"
Ex 7,52052296.776428945,45000.0,2600.3648388214474,[0 0 0 1 0 1],[1 2 4],0.26995348930358887,"{'N001': {'N002': 117.70342325760251, 'N003': 110.83192663826708}}"
Ex 7,52059168.27304829,45000.0,2600.7084136524145,[0 0 0 1 0 1],[1 4 3],0.27123379707336426,"{'N001': {'N002': 117.70342325760251, 'N003': 110.83192663826708}}"
Ex 7,52171000.19968656,46000.0,2606.250009984328,[0 0 0 1 0 1],[1 4 4],0.2537233829498291,"{'N001': {'N002': 117.70342325760251, 'N003': 110.83192663826708}}"
Ex 7,49004741.98378716,35000.0,2448.4870991893577,[0 0 0 0 1 1],[0 0 0],0.02499222755432129,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 7,50361563.748593174,41000.0,2516.028187429659,[0 0 0 0 1 1],[1 2 0],0.1079561710357666,"{'N001': {'N002': 142.88006512624642, 'N003': 0}}"
Ex 7,50505443.81371942,42000.0,2523.172190685971,[0 0 0 0 1 1],[1 4 0],0.10037660598754883,"{'N001': {'N002': 142.88006512624642, 'N003': 0}}"
Ex 7,50415462.35155887,41000.0,2518.7231175779434,[0 0 0 0 1 1],[1 0 3],0.13190507888793945,"{'N001': {'N002': 0, 'N003': 116.43979072456062}}"
Ex 7,50532902.14228343,42000.0,2524.5451071141715,[0 0 0 0 1 1],[1 0 4],0.1296091079711914,"{'N001': {'N002': 0, 'N003': 116.43979072456062}}"
Ex 7,51758770.718936846,44000.0,2585.738535946842,[0 0 0 0 1 1],[1 2 3],0.08038163185119629,"{'N001': {'N002': 135.16038156325806, 'N003': 111.62410258621325}}"
Ex 7,51871394.82152306,45000.0,2591.319741076153,[0 0 0 0 1 1],[1 2 4],0.08985376358032227,"{'N001': {'N002': 135.16038156325806, 'N003': 111.62410258621325}}"
Ex 7,51894931.10050011,45000.0,2592.4965550250054,[0 0 0 0 1 1],[1 4 3],0.09038662910461426,"{'N001': {'N002': 135.16038156325806, 'N003': 111.62410258621325}}"
Ex 7,52007555.20308632,46000.0,2598.077760154316,[0 0 0 0 1 1],[1 4 4],0.08435416221618652,"{'N001': {'N002': 135.16038156325806, 'N003': 111.62410258621325}}"
Ex 7,53519146.756964244,50000.0,2673.4573378482123,[1 1 1 0 0 0],[0 0 0],0.010162830352783203,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 7,54430829.58803884,56000.0,2718.741479401942,[1 1 1 0 0 0],[1 2 0],0.15504765510559082,"{'N001': {'N002': 147.90324156528507, 'N003': 0}}"
Ex 7,54579732.82960413,57000.0,2726.1366414802064,[1 1 1 0 0 0],[1 4 0],0.1498427391052246,"{'N001': {'N002': 147.90324156528507, 'N003': 0}}"
Ex 7,54542618.73955698,56000.0,2724.330936977849,[1 1 1 0 0 0],[1 0 3],0.08492088317871094,"{'N001': {'N002': 0, 'N003': 123.6865551265792}}"
Ex 7,54667305.29468356,57000.0,2730.515264734178,[1 1 1 0 0 0],[1 0 4],0.09015846252441406,"{'N001': {'N002': 0, 'N003': 123.6865551265792}}"
Ex 7,55465300.24524108,59000.0,2770.315012262054,[1 1 1 0 0 0],[1 2 3],0.07485175132751465,"{'N001': {'N002': 138.7981756939618, 'N003': 115.68931222929359}}"
Ex 7,55581989.55747038,60000.0,2776.099477873519,[1 1 1 0 0 0],[1 2 4],0.04501461982727051,"{'N001': {'N002': 138.7981756939618, 'N003': 115.68931222929359}}"
Ex 7,55605098.42093505,60000.0,2777.2549210467523,[1 1 1 0 0 0],[1 4 3],0.06492781639099121,"{'N001': {'N002': 138.7981756939618, 'N003': 115.68931222929359}}"
Ex 7,55721787.73316433,61000.0,2783.0393866582167,[1 1 1 0 0 0],[1 4 4],0.05513787269592285,"{'N001': {'N002': 138.7981756939618, 'N003': 115.68931222929359}}"
Ex 7,53526938.16229371,50000.0,2673.8469081146854,[1 1 0 1 0 0],[0 0 0],0.015059232711791992,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 7,54423513.13837798,56000.0,2718.375656918899,[1 1 0 1 0 0],[1 2 0],0.2850379943847656,"{'N001': {'N002': 149.5501463677056, 'N003': 0}}"
Ex 7,54574063.28474569,57000.0,2725.8531642372845,[1 1 0 1 0 0],[1 4 0],0.2849719524383545,"{'N001': {'N002': 149.5501463677056, 'N003': 0}}"
Ex 7,54280390.26127899,56000.0,2711.2195130639493,[1 1 0 1 0 0],[1 0 3],0.11491727828979492,"{'N001': {'N002': 0, 'N003': 140.3335418277479}}"
Ex 7,54421723.80310673,57000.0,2718.2361901553368,[1 1 0 1 0 0],[1 0 4],0.10993242263793945,"{'N001': {'N002': 0, 'N003': 140.3335418277479}}"
Ex 7,55283304.27684738,59000.0,2761.215213842369,[1 1 0 1 0 0],[1 2 3],0.16004681587219238,"{'N001': {'N002': 140.81141933694775, 'N003': 132.65099033840207}}"
Ex 7,55416955.267185785,60000.0,2767.8477633592893,[1 1 0 1 0 0],[1 2 4],0.16541099548339844,"{'N001': {'N002': 140.81141933694775, 'N003': 132.65099033840207}}"
Ex 7,55425115.69618433,60000.0,2768.2557848092165,[1 1 0 1 0 0],[1 4 3],0.15474653244018555,"{'N001': {'N002': 140.81141933694775, 'N003': 132.65099033840207}}"
Ex 7,55558766.68652273,61000.0,2774.8883343261364,[1 1 0 1 0 0],[1 4 4],0.1551675796508789,"{'N001': {'N002': 140.81141933694775, 'N003': 132.65099033840207}}"
Ex 7,53551924.08360912,50000.0,2675.096204180456,[1 1 0 0 1 0],[0 0 0],0.01470494270324707,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 7,54052183.57326884,56000.0,2699.809178663442,[1 1 0 0 1 0],[1 2 0],0.21001958847045898,"{'N001': {'N002': 172.07306337780327, 'N003': 0}}"
Ex 7,54225256.63664665,57000.0,2708.4128318323324,[1 1 0 0 1 0],[1 4 0],0.21028470993041992,"{'N001': {'N002': 172.07306337780327, 'N003': 0}}"
Ex 7,54574956.1354592,56000.0,2725.94780677296,[1 1 0 0 1 0],[1 0 3],0.11968421936035156,"{'N001': {'N002': 0, 'N003': 124.38787699765746}}"
Ex 7,54700344.012456864,57000.0,2732.167200622843,[1 1 0 0 1 0],[1 0 4],0.12015557289123535,"{'N001': {'N002': 0, 'N003': 124.38787699765746}}"
Ex 7,55183517.16888847,59000.0,2756.2258584444235,[1 1 0 0 1 0],[1 2 3],0.08983278274536133,"{'N001': {'N002': 161.3079324616168, 'N003': 118.56085180547583}}"
Ex 7,55303078.02069395,60000.0,2762.1539010346974,[1 1 0 0 1 0],[1 2 4],0.07028985023498535,"{'N001': {'N002': 161.3079324616168, 'N003': 118.56085180547583}}"
Ex 7,55345825.101350084,60000.0,2764.291255067504,[1 1 0 0 1 0],[1 4 3],0.08495640754699707,"{'N001': {'N002': 161.3079324616168, 'N003': 118.56085180547583}}"
Ex 7,55465385.95315556,61000.0,2770.219297657778,[1 1 0 0 1 0],[1 4 4],0.0847470760345459,"{'N001': {'N002': 161.3079324616168, 'N003': 118.56085180547583}}"
Ex 7,53526475.30183418,55000.0,2673.573765091709,[1 1 0 0 0 1],[0 0 0],0.020047664642333984,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 7,54437602.71041182,61000.0,2718.830135520591,[1 1 0 0 0 1],[1 2 0],0.14517712593078613,"{'N001': {'N002': 147.85590217971122, 'N003': 0}}"
Ex 7,54586458.61259153,62000.0,2726.2229306295762,[1 1 0 0 0 1],[1 4 0],0.14551520347595215,"{'N001': {'N002': 147.85590217971122, 'N003': 0}}"
Ex 7,54284557.2899206,61000.0,2711.17786449603,[1 1 0 0 0 1],[1 0 3],0.0850980281829834,"{'N001': {'N002': 0, 'N003': 140.66577677980288}}"
Ex 7,54426223.06670041,62000.0,2718.2111533350203,[1 1 0 0 0 1],[1 0 4],0.08487582206726074,"{'N001': {'N002': 0, 'N003': 140.66577677980288}}"
Ex 7,55243797.72906068,64000.0,2758.989886453034,[1 1 0 0 0 1],[1 2 3],0.05494976043701172,"{'N001': {'N002': 139.09292330532563, 'N003': 131.52822439770927}}"
Ex 7,55376325.95345839,65000.0,2765.5662976729195,[1 1 0 0 0 1],[1 2 4],0.0650477409362793,"{'N001': {'N002': 139.09292330532563, 'N003': 131.52822439770927}}"
Ex 7,55383890.652366005,65000.0,2765.9445326183004,[1 1 0 0 0 1],[1 4 3],0.05524444580078125,"{'N001': {'N002': 139.09292330532563, 'N003': 131.52822439770927}}"
Ex 7,55516418.87676372,66000.0,2772.5209438381858,[1 1 0 0 0 1],[1 4 4],0.06449580192565918,"{'N001': {'N002': 139.09292330532563, 'N003': 131.52822439770927}}"
Ex 7,50824705.31341009,50000.0,2538.7352656705043,[1 0 1 1 0 0],[0 0 0],0.014994144439697266,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 7,52004002.82471076,56000.0,2597.400141235538,[1 0 1 1 0 0],[1 2 0],0.2751295566558838,"{'N001': {'N002': 146.56094387673156, 'N003': 0}}"
Ex 7,52151563.76858748,57000.0,2604.728188429374,[1 0 1 1 0 0],[1 4 0],0.2798736095428467,"{'N001': {'N002': 146.56094387673156, 'N003': 0}}"
Ex 7,51886407.73763462,56000.0,2591.520386881731,[1 0 1 1 0 0],[1 0 3],0.335299015045166,"{'N001': {'N002': 0, 'N003': 135.57511391954816}}"
Ex 7,52022982.85155417,57000.0,2598.2991425777086,[1 0 1 1 0 0],[1 0 4],0.3397035598754883,"{'N001': {'N002': 0, 'N003': 135.57511391954816}}"
Ex 7,53085402.0984316,59000.0,2651.32010492158,[1 0 1 1 0 0],[1 2 3],0.19545221328735352,"{'N001': {'N002': 139.20585911230168, 'N003': 131.02348433468325}}"
Ex 7,53217425.58276628,60000.0,2657.871279138314,[1 0 1 1 0 0],[1 2 4],0.1897597312927246,"{'N001': {'N002': 139.20585911230168, 'N003': 131.02348433468325}}"
Ex 7,53225607.957543895,60000.0,2658.280397877195,[1 0 1 1 0 0],[1 4 3],0.1852571964263916,"{'N001': {'N002': 139.20585911230168, 'N003': 131.02348433468325}}"
Ex 7,53357631.44187858,61000.0,2664.831572093929,[1 0 1 1 0 0],[1 4 4],0.18986916542053223,"{'N001': {'N002': 139.20585911230168, 'N003': 131.02348433468325}}"
Ex 7,50890583.164333574,50000.0,2542.0291582166788,[1 0 1 0 1 0],[0 0 0],0.019829511642456055,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 7,52048665.57325808,56000.0,2599.633278662904,[1 0 1 0 1 0],[1 2 0],0.34499216079711914,"{'N001': {'N002': 145.84984793829432, 'N003': 0}}"
Ex 7,52195515.42119638,57000.0,2606.925771059819,[1 0 1 0 1 0],[1 4 0],0.33995795249938965,"{'N001': {'N002': 145.84984793829432, 'N003': 0}}"
Ex 7,52150375.54387186,56000.0,2604.718777193593,[1 0 1 0 1 0],[1 0 3],0.26987648010253906,"{'N001': {'N002': 0, 'N003': 120.14485847391005}}"
Ex 7,52271520.40234577,57000.0,2610.7260201172885,[1 0 1 0 1 0],[1 0 4],0.2552223205566406,"{'N001': {'N002': 0, 'N003': 120.14485847391005}}"
Ex 7,53327175.68721001,59000.0,2663.4087843605002,[1 0 1 0 1 0],[1 2 3],0.329866886138916,"{'N001': {'N002': 137.13780058444993, 'N003': 113.02679439629571}}"
Ex 7,53441202.4816063,60000.0,2669.060124080315,[1 0 1 0 1 0],[1 2 4],0.32991576194763184,"{'N001': {'N002': 137.13780058444993, 'N003': 113.02679439629571}}"
Ex 7,53465313.48779446,60000.0,2670.265674389723,[1 0 1 0 1 0],[1 4 3],0.3353605270385742,"{'N001': {'N002': 137.13780058444993, 'N003': 113.02679439629571}}"
Ex 7,53579340.28219075,61000.0,2675.9170141095374,[1 0 1 0 1 0],[1 4 4],0.33003997802734375,"{'N001': {'N002': 137.13780058444993, 'N003': 113.02679439629571}}"
Ex 7,50851214.716847554,55000.0,2539.8107358423777,[1 0 1 0 0 1],[0 0 0],0.026373863220214844,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 7,52010334.21821472,61000.0,2597.466710910736,[1 0 1 0 0 1],[1 2 0],0.18823909759521484,"{'N001': {'N002': 146.99295447361837, 'N003': 0}}"
Ex 7,52158327.17268833,62000.0,2604.8163586344162,[1 0 1 0 0 1],[1 4 0],0.19017577171325684,"{'N001': {'N002': 146.99295447361837, 'N003': 0}}"
Ex 7,52115127.14434725,61000.0,2602.7063572173624,[1 0 1 0 0 1],[1 0 3],0.25477051734924316,"{'N001': {'N002': 0, 'N003': 119.55621489968777}}"
Ex 7,52235683.35924694,62000.0,2608.684167962347,[1 0 1 0 0 1],[1 0 4],0.2499547004699707,"{'N001': {'N002': 0, 'N003': 119.55621489968777}}"
Ex 7,53292562.60777271,64000.0,2661.4281303886355,[1 0 1 0 0 1],[1 2 3],0.1804065704345703,"{'N001': {'N002': 136.71262159892424, 'N003': 113.62066480895152}}"
Ex 7,53407183.27258166,65000.0,2667.109163629083,[1 0 1 0 0 1],[1 2 4],0.1746659278869629,"{'N001': {'N002': 136.71262159892424, 'N003': 113.62066480895152}}"
Ex 7,53430275.22937164,65000.0,2668.263761468582,[1 0 1 0 0 1],[1 4 3],0.18036127090454102,"{'N001': {'N002': 136.71262159892424, 'N003': 113.62066480895152}}"
Ex 7,53544895.89418059,66000.0,2673.9447947090293,[1 0 1 0 0 1],[1 4 4],0.17174863815307617,"{'N001': {'N002': 136.71262159892424, 'N003': 113.62066480895152}}"
Ex 7,50894337.817458645,50000.0,2542.2168908729323,[1 0 0 1 1 0],[0 0 0],0.02328348159790039,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 7,52056121.34547178,56000.0,2600.006067273589,[1 0 0 1 1 0],[1 2 0],0.4149303436279297,"{'N001': {'N002': 144.89716914790984, 'N003': 0}}"
Ex 7,52202018.514619686,57000.0,2607.2509257309844,[1 0 0 1 1 0],[1 4 0],0.42479872703552246,"{'N001': {'N002': 144.89716914790984, 'N003': 0}}"
Ex 7,51928661.28774363,56000.0,2593.6330643871815,[1 0 0 1 1 0],[1 0 3],0.4099266529083252,"{'N001': {'N002': 0, 'N003': 136.4150723110424}}"
Ex 7,52066076.36005468,57000.0,2600.453818002734,[1 0 0 1 1 0],[1 0 4],0.41487932205200195,"{'N001': {'N002': 0, 'N003': 136.4150723110424}}"
Ex 7,53119974.13448154,59000.0,2653.048706724077,[1 0 0 1 1 0],[1 2 3],0.3364369869232178,"{'N001': {'N002': 138.44312979394994, 'N003': 129.59782340459844}}"
Ex 7,53250571.957886145,60000.0,2659.528597894307,[1 0 0 1 1 0],[1 2 4],0.3229403495788574,"{'N001': {'N002': 138.44312979394994, 'N003': 129.59782340459844}}"
Ex 7,53259417.26427549,60000.0,2659.9708632137745,[1 0 0 1 1 0],[1 4 3],0.33965611457824707,"{'N001': {'N002': 138.44312979394994, 'N003': 129.59782340459844}}"
Ex 7,53390015.087680094,61000.0,2666.4507543840045,[1 0 0 1 1 0],[1 4 4],0.33539271354675293,"{'N001': {'N002': 138.44312979394994, 'N003': 129.59782340459844}}"
Ex 7,50838734.11460338,55000.0,2539.186705730169,[1 0 0 1 0 1],[0 0 0],0.017167329788208008,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 7,52266013.14805549,61000.0,2610.2506574027743,[1 0 0 1 0 1],[1 2 0],0.34273862838745117,"{'N001': {'N002': 126.46926248785017, 'N003': 0}}"
Ex 7,52393482.41054333,62000.0,2616.5741205271665,[1 0 0 1 0 1],[1 4 0],0.35480642318725586,"{'N001': {'N002': 126.46926248785017, 'N003': 0}}"
Ex 7,51915157.31857575,61000.0,2592.707865928787,[1 0 0 1 0 1],[1 0 3],0.3303241729736328,"{'N001': {'N002': 0, 'N003': 135.62666738528233}}"
Ex 7,52051783.98596103,62000.0,2599.4891992980515,[1 0 0 1 0 1],[1 0 4],0.3298051357269287,"{'N001': {'N002': 0, 'N003': 135.62666738528233}}"
Ex 7,53299379.446406424,64000.0,2661.768972320321,[1 0 0 1 0 1],[1 2 3],0.27487635612487793,"{'N001': {'N002': 120.50333588524495, 'N003': 128.6328789890507}}"
Ex 7,53429012.32539547,65000.0,2668.2006162697735,[1 0 0 1 0 1],[1 2 4],0.2701129913330078,"{'N001': {'N002': 120.50333588524495, 'N003': 128.6328789890507}}"
Ex 7,53420882.782291666,65000.0,2667.7941391145832,[1 0 0 1 0 1],[1 4 3],0.2801048755645752,"{'N001': {'N002': 120.50333588524495, 'N003': 128.6328789890507}}"
Ex 7,53550515.66128073,66000.0,2674.2257830640365,[1 0 0 1 0 1],[1 4 4],0.27521228790283203,"{'N001': {'N002': 120.50333588524495, 'N003': 128.6328789890507}}"
Ex 7,50910683.53071384,55000.0,2542.784176535692,[1 0 0 0 1 1],[0 0 0],0.01982736587524414,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 7,52067086.418833844,61000.0,2600.3043209416924,[1 0 0 0 1 1],[1 2 0],0.32476091384887695,"{'N001': {'N002': 146.02222914707735, 'N003': 0}}"
Ex 7,52214108.64798093,62000.0,2607.6054323990465,[1 0 0 0 1 1],[1 4 0],0.33016371726989746,"{'N001': {'N002': 146.02222914707735, 'N003': 0}}"
Ex 7,52162882.36709333,61000.0,2605.0941183546665,[1 0 0 0 1 1],[1 0 3],0.26509547233581543,"{'N001': {'N002': 0, 'N003': 120.17545008906988}}"
Ex 7,52284057.81718241,62000.0,2611.10289085912,[1 0 0 0 1 1],[1 0 4],0.264967679977417,"{'N001': {'N002': 0, 'N003': 120.17545008906988}}"
Ex 7,53337535.52698787,64000.0,2663.6767763493935,[1 0 0 0 1 1],[1 2 3],0.24988865852355957,"{'N001': {'N002': 137.55581836751026, 'N003': 113.56467657857306}}"
Ex 7,53452100.20356644,65000.0,2669.355010178322,[1 0 0 0 1 1],[1 2 4],0.2549269199371338,"{'N001': {'N002': 137.55581836751026, 'N003': 113.56467657857306}}"
Ex 7,53476091.34535538,65000.0,2670.554567267769,[1 0 0 0 1 1],[1 4 3],0.2649502754211426,"{'N001': {'N002': 137.55581836751026, 'N003': 113.56467657857306}}"
Ex 7,53590656.02193395,66000.0,2676.2328010966976,[1 0 0 0 1 1],[1 4 4],0.2648799419403076,"{'N001': {'N002': 137.55581836751026, 'N003': 113.56467657857306}}"
Ex 7,51130778.60974707,45000.0,2554.2889304873534,[0 1 1 1 0 0],[0 0 0],0.010173320770263672,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 7,52277327.510937184,51000.0,2611.316375546859,[0 1 1 1 0 0],[1 2 0],0.10985445976257324,"{'N001': {'N002': 140.92081580068455, 'N003': 0}}"
Ex 7,52419248.32673787,52000.0,2618.3624163368936,[0 1 1 1 0 0],[1 4 0],0.0999603271484375,"{'N001': {'N002': 140.92081580068455, 'N003': 0}}"
Ex 7,52436687.80913515,51000.0,2619.284390456757,[0 1 1 1 0 0],[1 0 3],0.2704436779022217,"{'N001': {'N002': 0, 'N003': 115.05757707188187}}"
Ex 7,52552745.386207014,52000.0,2625.037269310351,[0 1 1 1 0 0],[1 0 4],0.2598910331726074,"{'N001': {'N002': 0, 'N003': 115.05757707188187}}"
Ex 7,53596705.2384873,54000.0,2677.1352619243653,[0 1 1 1 0 0],[1 2 3],0.06478214263916016,"{'N001': {'N002': 137.25932744646482, 'N003': 109.54035799135434}}"
Ex 7,53707245.59647866,55000.0,2682.612279823933,[0 1 1 1 0 0],[1 2 4],0.07011699676513672,"{'N001': {'N002': 137.25932744646482, 'N003': 109.54035799135434}}"
Ex 7,53734964.56593377,55000.0,2683.9982282966885,[0 1 1 1 0 0],[1 4 3],0.0657951831817627,"{'N001': {'N002': 137.25932744646482, 'N003': 109.54035799135434}}"
Ex 7,53845504.923925124,56000.0,2689.475246196256,[0 1 1 1 0 0],[1 4 4],0.0694422721862793,"{'N001': {'N002': 137.25932744646482, 'N003': 109.54035799135434}}"
Ex 7,51088738.8306867,45000.0,2552.1869415343353,[0 1 1 0 1 0],[0 0 0],0.01459503173828125,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 7,51931277.13042679,51000.0,2594.013856521339,[0 1 1 0 1 0],[1 2 0],0.09545159339904785,"{'N001': {'N002': 163.42761283095638, 'N003': 0}}"
Ex 7,52095704.743257746,52000.0,2602.1852371628875,[0 1 1 0 1 0],[1 4 0],0.0896294116973877,"{'N001': {'N002': 163.42761283095638, 'N003': 0}}"
Ex 7,52428350.30154519,51000.0,2618.867515077259,[0 1 1 0 1 0],[1 0 3],0.35512256622314453,"{'N001': {'N002': 0, 'N003': 115.1028350707446}}"
Ex 7,52544453.136615925,52000.0,2624.622656830796,[0 1 1 0 1 0],[1 0 4],0.3651247024536133,"{'N001': {'N002': 0, 'N003': 115.1028350707446}}"
Ex 7,53284214.38576115,54000.0,2661.5107192880573,[0 1 1 0 1 0],[1 2 3],0.2299656867980957,"{'N001': {'N002': 156.11675291763441, 'N003': 109.13612432213154}}"
